ID_review,review,nota,sentimento
104850,"Bom custo benefício, atende as necessidades do dia a dia e um bom acabamento.",4,positivo
105010,"Comprei para presente, chegou antes do prazo. produto conforme fotos e descrição, fácil de montar, excelente para crianças de 1 anos que não sabem pedalar, suporte lateral da mais segurança para andar na rua.",4,positivo
90141,Gostei muito.  Atendeu as expectativas . Recomendo a compra.,4,positivo
60116,Bateria e carregador ótimos!! gaveta do chip único porém ou o 2chip ou cartão de memória extra pouco frágil a gavetinha,5,positivo
55904,O único problema e espera o couro ceder um pouco. Com 2 ou 3 dias de uso ele se molda nos pés a a partir daí não há mais problemas.   É muito bonito e moderno.,5,positivo
71854,"Produto ótimo, chegou dentro do prazo, recomendado!",5,positivo
49878,"Ela é usável, não esquenta muito, ela serve para quem não precisa alisar muito o cabelo,",2,negativo
44194,"1 semana de uso o item q auxilia a segurar a pulseira quebrou sozinho, material ruim oi simples de mais, esperava mais da marca, tinha 1 opinião por ela que mudou infelizmente.",2,negativo
75692,"produto chegou super rápido, bem antes do combinado, recomendo a todos, empresa com atendimento vip com o cliente. parabéns",5,positivo
38487,"Produto chegou em tempo esperado , material de boa qualidade , fácil instalação .",4,positivo
93531,Produto muito bom a entrega como sempre rápida na data certa pontual eu recomendo parabéns.,5,positivo
124613,"Se o controle normal custa 140, pq esse é mais que o dobro, faz capuccino?   Acredito que não vale o preço cobrado.",5,positivo
29055,"Vocês  deveriam é ter vergonha na cara, daqui  a 2 dias faz um mês que comprei essa cama e até nem o número  de rastreio vcs enviaram nunca mais compro nessa porcaria de site.",1,negativo
61877,"No início do estouro do milho ocorre desperdício, pois vários grãos são colocados para fora do aparelho sem terem estourados. A tampa do produto poderia ter uma trava para ficar fixa no local pois com os estouros corre o risco de sair do local. Com relação a finalidade de estourar os grãos o produto é bastante eficiente. Classifico o produto como regular portando não recomendo, pois achei a tampa muito frágil e sem uma fixação confiável.",2,negativo
87457,Chegou no prazo correto e de ótima eficiência.Recomendo a compra.,4,positivo
82890,O gráfico poderia ser bem melhor !! E ter atualizações por parte da 2k,1,negativo
104954,Produto veio com defeito e faltando acessório. Não consigo contato para devolver. Péssimo.,1,negativo
67321,"Compro sempre nesta loja é integra e rápida em todo o processo, do pedido a entrega, recomendo.",5,positivo
129367,"Minha tv não funciona o controle para utilizar Netflix, não conecta YouTube, e sem contar que do nada ela trava. Decepcionada.",2,negativo
47667,Se tratando de Eloise Bridgerton não teria como ser diferente essa obra! Simplesmente impossível parar de ler!,5,positivo
33336,"A imagem é muito boa, a tv é delicada, branquinha. Linda! Ótimo custo-benefício! É tão leve quanto um celular grande ou iPad. Incrível!",5,positivo
98270,Sempre usei por ser o melhor se comparado com outros disponíveis no mercado.,4,positivo
78676,A previsão era que chegaria dia 23/03 Como posso avaliar se até hoje não chegou?,1,negativo
68295,"Capa serve bem no modelo descrito, porem nada de ""anti impacto""; é uma capinha bem normal, a película de vidro que acompanha não serve no aparelho, isso que é um ""kit"" (bem menor que a tela do celular)",2,negativo
28334,"Carpete com qualidade inferior. Pouca espessura e a parte de baixo não possui emborrachamento. Não é adequado para utilização em veículos, principalmente o lado do motorista onde pode embolar nos pedais de freio/acelerador. Só aproveitável carpete , rede e bolsa do bagageiro.",2,negativo
19259,Adorei .. o produto eh resistente e bem bonito. Meu filho adorou,5,positivo
82102,"Achei ótimo, super prático, porém há necessidade de aspirar o chão antes de utiliza-lo, pois ele não carrega bem as sujeiras e fios de cabelo que estão no chão.",4,positivo
121914,"Manual deficiente com tipos diminutos que dificultam a leitura , com insuficientes informações e falta de tradução Os distribuidores deveriam anexar  manual mais explicativo e em português Os ícones do relógio não disponibilizam  adequadamente   os comandos  escolhidos",1,negativo
77812,"A caixinha e linda,adorei,minhas filhas ficaram encantada,gostei muito da qualidade do produto",5,positivo
7705,Não atingiu minha expectativa.esperava outra coisa,2,negativo
26210,Bacana demais bla bla bla  bla bla bla bla bla bla bla bla bla,5,positivo
73258,"O modo enhance (realce) sozinho já melhora bastante a voz, mas se ligar o afinador ele deixa o vocal duplicado e robotizada. A harmonia é um tanto artificial, mas melhora com o treino e no fim das contas não faz milagre, mas é bem melhor do que cantar sozinho. Há modelos que fazem melhor, porém são bem, bem mais caros. Recomendo este pra quem não quer gastar muito com isso!",4,positivo
100259,"Muito bonito, leve, rápido e com bateria muito boa. Tela grande e está atendendo minha necessidade de desempenho para programas de engenharia.",4,positivo
112771,Preciso fazer a troca e ressarcimento ou cancelamento da compra. Não carrega de jeito nenhum.,1,negativo
62066,"O PRODUTO É ENGANAÇÃO, PROPAGANDA FALSA, POIS COMPREI UM COMO ESSE ANO PASSADO, E LEVEI NA ASSISTENCIA TECNICA RECENTIMENTE, ´POIS O SORTWRE LINUX NÃO RECONHECIA A IMPRESSORA, NÃO RECONHECIA O WIRELESS, NÃO ENTRAVA NA INTERNET, PARA PIORA O SISTEMA LINUX, VOCÊ TEM QUE CONHECER PROGRAMAÇÃO PARA MECHE NELE, PARA PIORA AINDA MAIS A FONTE DE ALIMENTAÇÃO E SEU CABO DE ALIMENTAÇÃO SÃO DIFERENTES DOS PCs COMUNS, A PLACA MÃE TEM 15 CM, DUAS ENTRADAS SATAS NELA, NÃO DA PARA TURBINA A MAQUINA.",1,negativo
105556,"ótimo produto, qualidade, e chegou antes do esperado, sobre a cor ele é um dourado com rosa. mas como é para minha mulher ta bom! recomendo a todos melhor preço!! att",5,positivo
59680,xxxxxx x  xxxxxxx  x xxxxxxx  x    xxxxxxx  xxxxx______________________________________________________________________________________,5,positivo
131342,O Produto (Accu-Chek Active Kit Monitor De Glicemia Completo (Lancetador+ Lancetas+ Tiras Chip+ Monitor+Estojo)) atendeu as minhas expectativas!,4,positivo
81113,"Produto dentro das expectativas, entregue no prazo exatamente como fechado o pedido",4,positivo
16558,Muito bom esse produto... Gostei... É  de ótima serventia.,4,positivo
8377,"Brinquedo de qualidade muito boa, chegou antes do prazo. Recomendo o produto e loja.",5,positivo
55934,"Melhor especificação técnica entre os smartphones nessa faixa de preço, ótimo custo benefício. Único ponto negativo que encontrei foi a câmera frontal, mas recomendo o produto.",4,positivo
52375,"Loja nem sequer entregou o produto, mesmo já tendo passado 40 dias da realização da compra. Péssimo atendimento!",1,negativo
89837,"Fui tentado a comprar um computador pela reputação da empresa, mas não funcionou. Após várias pesquisas sobre preço e configuração, e após ter lido uma miríade de avaliações resolvi comprar esse computador. E como me arrependo. Ah, como me arrependo! Estou há 10 meses com ele, e nada melhora, só piora. Comprei um computador novo para ter mais espaço de memória e maior agilidade, antes tivesse continuado com o antigo computador. A independência da bateria por mais de 4 horas e utopia, a lentidão para abrir programas chega a ser terapêutico, hoje graças a ele tenho certeza de que não tenho problemas cardíacos. Quer abrir um programa, coisas simples, ver um documento no word ou no excel, faça isso antes do banho: clique em abrir e vá tomar banho, sem pressa alguma, garanto que quanto terminar o banho e trocar de roupa o programa ""já"" estará aberto. Infelizmente fiz igual a vários consumidores, optei por pagar um preço mais elevado por um produto de uma marca de nome no mercado, mas de nada adiantou. Hoje, sinceramente, a minha única vontade é me desfazer do produto. Até o quebraria ou jogaria fora, se não fosse pelo reconhecimento do meu suado dinheiro.",1,negativo
127208,"Para minha finalidade, esse HD Externo esta perfeito.",4,positivo
54287,"Ótimo jogo com ótimo modo carreira, boa jogabilidade, inclue o all Star game no modo carreira, temporada completa, times clássicos e outras ótimas coisas",5,positivo
56147,Não informaram no anúncio que o aparelho não tinha idioma português do Brasil.,2,negativo
129988,Produto otimo. Adorei a compra. Entrega perfeita...tudo embalado d qualidade,4,positivo
3915,"Ainda não recebi o produto para poder avaliar, pois no ato da compra havia no sait a informação de entrega antes do natal, e depois da compra veio a noticia que só em fevereiro. Minha única reclamação é sobre o prazo de entrega, quanto ao produto não posso dizer nada pois ainda não recebi.",2,negativo
52549,Bom vendedor. Voltaria a comprar dele novamente. Eis que recebi o produto no prazo estipulado e está funcionando normalmente,4,positivo
112239,Apenas um aranhao na cama! tranportadora precisa um pouco mais de atencao ao transportar... mais tranquilo... Otimo produto,4,positivo
258,Quase 2mil reais num copo? preço absurdo                                                                         .,1,negativo
41545,"produto entregue dentro do prazo, ótimo custo benefício no valor que peguei.",4,positivo
119351,O produto não tem recipiente individual para colocar os alimentos separados tendo que Lavar e correr o risco de danificar a parte eletrônica não tem manual  em português,2,negativo
52986,"Precisa melhorar a foto, parecia maior. Existem vários modelos iguais com tamanhos diferentes. Comprei este é ao verificar o erro tive que comprar outro.",2,negativo
100759,Pela casa revendedora prática e rápida fora de série,5,positivo
26646,Gosto muito deste produto. Qualidade excelente. Tem a melhor fixação comparado a outras marcas.,5,positivo
36026,O produto é muito bom e a entrega foi antes do prazo. Recomendo!,5,positivo
93254,A entrega é muito demorada e vendedor não disponibiliza nenhuma informação para rastreamento. Já completou um mês desde a compra e não foi entregue.,1,negativo
49742,"Serra muito ruim mesmo, esquenta demais, difícil de colocar a serrinha no aparelho, de péssima qualidade , não recomendo à ninguém",1,negativo
51393,"Vale o investimento. Muito bom. Mouse leve, tamanho grande. Razer é Razer. primeiro produto que tenho deles, e compraria outros.",5,positivo
68790,"Com a firmware original de fábrica funciona bem!  Após atualização de firmware ficou uma porcaria, travamentos constantes em praticamente todos os aplicativos Smarth!  Recomendo comprar de outra marca",2,negativo
51569,Fiz o rastreamento e consta que a transportadora está com o produto a mais de 10 dias em São Luís e perdeu o produto razo de entrega. Até agora não recebi nenhum contato para entrega do produto.,1,negativo
61127,"Comprei para dar de presente, a pessoa gostou muito",5,positivo
22214,Excelente produto e entrega perfeita. Sò tive problemas por que instalei em 01 PC e foi consumido 2 licenças. Terei problemas com a Microsoft neste sentido.,4,positivo
5003,"Além de demorarem entregar o produto quando chegou para minha supresa não estava com embalagem de fábrica e possuia aqueles lacres antiroubo demonstrando ser de mostruário. Descepcionado, não confio mais.",1,negativo
104825,"Tive dificuldade de ligar e depois de muitas tentativas, a escova ligou e nao desliga. Tenho que tirar da tomada para deliga-la. Péssima!",1,negativo
16876,"Gostamos do brinquedo, pois ofereceu o esperado e prometido pela embalagem e prospecto do site, ou seja, entreter e divertir a criança.",4,positivo
54378,"ADOREI O PRODUTO,FACILITOU MUITO MINHA VIDA,E´PRATICO LEVE CABE EM QUALQUER LUGAR OTIMA COMPRA ,",4,positivo
39652,"Produto de boa qualidade. Chegou dentro do prazo!! Aprovado, como sempre!!",4,positivo
14230,*************** &&&&&&&&&&&&& %%%%%%%% ######## @@@@@@@@@@@@@ PPPPPPPPPPPPPP KKKKKKKKKKKK HHHHHHHHHHHH,4,positivo
48352,"Produto atendeu a minha  necessidade de usar bom produto e a entrega excelente sem algum “dano” que pode-se causar, ótimo",4,positivo
51108,Atendeu às minhas necessidades. Testo curto? não faço mais avaliação nenhuma.,4,positivo
79719,"Produto muito bom com uma excelente qualidade, chegou antes do prazo entregue pela empresa Sintonia Digital, super recomendo!!!",5,positivo
12670,O Produto demorou muito mais que o agendamento e quando chegou apresentou defeito.,1,negativo
97096,Não recebi meu produtoooooo ja falei Quero satisfação,1,negativo
88315,"Como posso avaliar um produto que até o momento não recebi. Estou esperando ele chegar há muito tempo e até agora nada. Já venceu o prazo e até agora nada. Já reclamei e até agora nada. Comprei esse celular para minha esposa, pois o dela estragou. Já faz mais de um mês que minha esposa está sem celular. E agora o que devo fazer. PROCON, PEQUENAS CAUSAS, REZAR, ...  pedido 02-663373337 - protocolo de atendimento 2518040532075",1,negativo
36633,"Muito bom o tapete chegou no prazo, gostei muito, o preço esta muito bom. Pelagem super macia e alta realmente o produto e bom como dizem recomendo",5,positivo
64478,"Simplesmente não entregam no Butantã - SP, queria entender porque.  Coloquei cep da Santa Cecília tbm nao vai, Barueri tbm nao vai! Quero comprar, mas não entregam",2,negativo
56173,"Ótimo produto , se ajeita ao corpo do bebê super recomendo..",5,positivo
22674,Muito bom produto........................................!,4,positivo
113944,"Essa progressiva é horrível. Cabelo fica muito fedido, muda a cor do cabelo, ficou com aspecto áspero. Nao recomendo.",1,negativo
123094,"o que eu estava procurando, a tinta é exatamente a mesma, vem um pincel e uma lixa. Cumpre bem o seu papel",4,positivo
36508,"Recebi hoje e é excelente a qualidade sonora desse head!! Eu estava usando um quebra galho e nem precisei comparar o som de cada um pra perceber a enorme diferença. Eu recomendo, vale cada centavo.. Passou 2 dias úteis do prazo de entrega porém, isso já é problema dos correios, estou totalmente satisfeito, após ver várias indicações do produto eu comprei, sinceramente não achava que era assim, porém, é melhor do que eu esperava!! Pode comprar sem medo, sem arrependimentos!!",5,positivo
105905,25 dias para entrega. Um absurdo de prazo! E ainda passaram dois dias do prazo estipulado.,1,negativo
75699,"Não tem o que falar... ótimo produto, chegou dentro do prazo e em perfeitas condições!!",5,positivo
67700,"tv com uma qualidade espetacular, tanto no som quanto na imagem.",5,positivo
55470,Estou aguardando a troca do produto. Madeira quebrada.,1,negativo
367,mudou minha visao sobre o direito atraves de uma leitura simples,4,positivo
10122,Meu produto sequer foi entregue até a presente data,1,negativo
34199,"conheço pessoas que tem esse celular ,ele e otimo, quero muito mas, ta muito caro ainda, sendo que , toda linha zenfone 4 ja saiu, vou esperar baixar o preço, frete tambem caro demais, ja achei frete gratis para o mesmo produto e com menos tempo de entrega.",4,positivo
29534,Gostei muito do produto!!! Coloquei na sala de casa e o som ficou show de bola!!! Recomendo,5,positivo
99716,Gostei demais da eficiência de entrega é produto impecável vou comprar mais 3,5,positivo
125101,"Comprei em dezembro do ano passado e agora deu problema com menos de 6 meses de uso, não está funcionando mais, estou tentando falar com a loja mais não consigo.",1,negativo
60883,"PRODUTO EXCELENTE, FORNECEDOR ATENCIOSO E DEDICADO",5,positivo
20856,Atende a todas as exigências  de um consumidor. Chegou em perfeito estado e super rápido,5,positivo
67883,"Preço bom e funcionamento eficiente, estou gostando muito.",4,positivo
38177,recomendo e muito. O material e perfeito e chegou em perfeito estado.,5,positivo
114461,"Boa noite, comprei esse produto pelo o site mais já faz um mês e nunca recebi o produto em casa e nem uma ligação da loja, no site tá a caminho do seu endereço e nunca apareceu aqui, estou tentando contato telefônico e e-mail mais sem sucesso. Então alerto o pessoal para cuidar na hora de comprar pelo site para não acontecer o mesmo que está sendo feito comigo.",2,negativo
2312,"Notebook muito bom para trabalhos rapidos, pratico para reunioes!! altamente recomendado!",5,positivo
37540,QUAIS SAO AS DIMENSOES DA LONA???????????????????????????????????????????????????????????????????????????,2,negativo
60303,"Entrega com retirada na loja muito rápida, porém o produto veio com defeito!",1,negativo
72413,"o youtube não funciona direito, ai falam que o problema e da internet porem quando se conecta a tv pelo wifi do celular o youtube roda mas quando é pelo wifi de casa não roda (a tv buga e fica tela toda preta). Vi vários outras reclamações na internet sobre tv da marca samsung com este mesmo problema e reclamações muito antigas e mesmo assim a samsung continua a fabricar as tvs sem concertar o erro. Nunca mais compro tv da marca samsung.",1,negativo
102850,"O produto atendeu minhas expectativas, ótima qualidade. Eu recomendo o uso.",4,positivo
73703,"O produto dispensa comentários, pois costumo pesquisar antes de comprar. A entrega sempre antes do prazo. Parabéns.",5,positivo
101958,"BEM LEGAL,EDUCATIVO ,MUITO BONITO ESTAVA BEM EMBALADO",4,positivo
117385,Funcionou perfeitamente comigo. Principalmente a unha que era bem quebradiça.,5,positivo
88534,Comprei para dar de presente ao meu irmão e ele esta muito satisfeito. O celular possui funções superiores ao do Moto G 5S. A bateria dura muito e o celular dificilmente trava. Estou muito satisfeita,4,positivo
19854,"Gostei muito da camisa. Gostaria de destacar que o preto da camisa nao é tão preto e as listras e os bordados não são brancos, são meio que cinza. Não sei se esse é o padrão. Porém gostei muito.",4,positivo
1860,"bem gostaria de avaliar o produto mas ainda não recebi, então fica difícil avaliar um produto sem ter eles em mãos.",2,negativo
83128,produto excelente chegou antes do prazo gostei muito.,4,positivo
107161,A qualidade do produto é boa mas a propaganda enganosa. Não é veludo é revestimento chenile e vc acha em outro anuncio mais em conta.,2,negativo
44504,Cumpre com a necessidade de imobilização. É melhor do que o gesso pois permite retirar para dormir e banhar-se. É mais leve do que o gesso.,5,positivo
14429,Adorei a minha air fry!  Chegou antes da data marcada  e recomendo devido sua  praticidade.,5,positivo
475,"Ja paguei e o produto nao chega. E pior, o atendimento me deu mil datas pra retorno e ate agora NADA. NAO ENTREGAM, NAO COMPREM!!!",1,negativo
67113,Medi a voltagem de saída da fonte que foi quase o dobro da selecionada. Alto risco de queimar o aparelho que ligar. Não recomendo!!,1,negativo
79727,"NÃO RECEBI O PRODUTO ATE AGORA, COMO VOU SABER SE É BOM OU RUIM?",1,negativo
10224,o produto veio com o motor quebrado. Levei na assistência técnica e ainda não foi consertado. estou aguardando. ainda não consegui usa-lo.,1,negativo
43861,"Desapontada com o berço, queria as grades igual da foto, porém as grades veio quadrada.  Já a comoda imaginava maior, muito pequeno.",1,negativo
40997,"Cade o tamanho do produto? largura; altura, profundidade??",2,negativo
12750,"ja tem defeito nesse tablet na tela , ele aperta sozinho  a tela sem que agente toque nela, exemplo a senha sem teclar  fica digitando sozinho 44444444444444444444444444444444444444444444444",2,negativo
90388,Bom produto para usar no dia a dia. Correspondeu as expectativas.,4,positivo
109337,É muito silencioso e de fácil uso para os gatinhos...,4,positivo
47145,Prático e funcional. Ótimo produto para praia que melhora a disposição de alimentos e bebidas sem sujar de areia.,4,positivo
1286,"Produto ótimo e a entrega da loja sempre antes do tratado, parabéns.",4,positivo
239,"Qd chega na velocidade máxima ela solta óleo.  Recebi um produto reembalado, só pode",2,negativo
52178,"Entrega rápida, produto chegou em perfeito estado. Recomendo.",5,positivo
89016,"Além do atraso na entrega pela empresa GRA Ecommerce, a cama veio com algumas peças como cavilha e parafusos, no tamanho inadequado e em quantidade insuficiente. Além disso, na lateral da cabeceira, parte do parafuso fica pra forma, cerca de 1,5cm. E também peça de fundo da cabeceira veio menor do que a largura da cama, fica um espaço que vai de 0,4 a 1 cm, o acabamento fica bem feio.",2,negativo
81160,Perfeito funcionamento excelente Protudo perfeito valeu cada centavo,5,positivo
9917,"Não comprei esse produto, e já pedi o cancelamento da compra",1,negativo
14684,"Aparelho melhor do que eu esperava, até estou achando estranho uma bateria que dura o dia todo rsrs.",5,positivo
55657,"ÓTIMO ACABAMENTO, ESPUMA FIRMA, MUITO CONFORTÁVEL, PRODUTOS DA CASTOR SEMPRE FOI DE EXCELENTE QUALIDADE",5,positivo
31992,"vcs precisam colocar informaçoes mais precisas sobre o produto, foto do interior dele tbm!! to deixando de comprar por acreditar que comprarei gato por lebre. Melhorem, gente! Pra vender pela internet tem que facilitar as coisas, queremos a comodidade de não precisar ir ate uma loja, mas tbm queremos conhecer o produto pelo qual estamos pagando.",1,negativo
78868,"Recomendo, o único contra é que demora horas para carregar, porém é um produto de ótima qualidade.",4,positivo
112999,"Adorei gostaria de outras cores, veste muito bem, super confortavel",5,positivo
114616,"Produto excelente, faltou apenas enviarem a bolsa.",5,positivo
81379,Produto ótimo e entrega dentro do prazo estipulado pela empresa. Gostei e recomendo.,5,positivo
85280,Gostei muito cumpre o que promete e recomento boa qualidade e bem sutisficado.,5,positivo
45488,"e um bom custo beneficio, ficaria melhor com uma tampa para proteger o usb.",4,positivo
90636,Otimo produto...falta atualizar para adroid 8 esta demorando muito...,5,positivo
20159,"O produto é exatamente como descrito, todos os prazos foram cumpridos dentro do especificado.",4,positivo
70957,Péssima qualidade a imagem da foto não é do mesmo celular,1,negativo
64183,VIERAM QUEBRADO OS 4 PRATOS E ATÉ AGORA NÃO CONSEGUI QUE TROCASSEM! VOU POR NO RECLAME AKI,1,negativo
57959,Produto parece bom porém a loja que comprei mandou o meu com defeito.,4,positivo
125216,Entrega ATRASADA!!!!!!!!#!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1,negativo
64266,"Produto atendeu às expectativas, inclusive o prazo de entrega. Recomendo!",4,positivo
60886,Aparelho muito bom e cumpri o prometido além de bonito.,4,positivo
18056,"Na imagem do site mostra um console SUPER SLIM e na descrição esta SLIM. Eu estou procurando um console SLIM pois o SUPER SLIM esquenta muito. Alguém pode me esclarecer qual produto o site entrega? Apos a conformação, eu avaliação melhor o produto, pois ainda não comprei",1,negativo
24988,produto veio com defeito solicitei a troca a mais de15 dias e ate agora nada,1,negativo
91622,"R$60,00 de frete por 6 unidades está absurdamente caro. Desisti da compra.",1,negativo
28809,"Super indico, facil aplicação não precisa escovar, só secar e passar a chapinha, detalhe o resultado depende único e exclusivo de como foi aplicado.",5,positivo
100714,Gostei muito chegou antes do prazo e o celular corresponde a todas as minhas necessidades.,4,positivo
36649,"Muito ruim a qualidade desse produto, não gostei e nao recomendo a ninguem, veio em péssimas condicoes nem sequer tem embalagem, emfim um despreso. não compro mais.",1,negativo
45729,Comprei para dar meu namorado depois que  ele viu Justfied e ele amou disse que tem um gosto forte com final do carvalho e um pouquinho adocicado. Garotas deem Whisky para seus namorados em Valentine day e nao  nao ursinho. Garanto que eles vao amar!,4,positivo
124013,Adquiri o produto há duas semanas e estou viciado nele. Não sei como vivia sem um smartphone de verdade.,5,positivo
48171,"Produto adquirido atende todas as expectativas. Recebido perfeito, dentro do prazo estipulado.",4,positivo
123507,"Não comprem, eles mandam o produto errado. Mandam a NG 100plus,  Se não tem mais o produto, poderiam ter avisado, eu poderia ter corrido atrás de outra, estou a 10 dias de viagem e corro o risco de não conseguir fazer filmagens legais por um erro de logística.",1,negativo
38093,"se alguem poderia me informar,,,estou querendo comprar o aparelho e queria saber se ele vem com android 6.0 ou 7.0? grato!",4,positivo
65994,"Muito fácil de mexer, chegou com o tempo previsto, leve e linda!!!!",4,positivo
111350,Loja boa Valor bom Rapida entrega Produto como ilustrado,4,positivo
71894,O produto foi entregue bem antes do prazo e a qualidade do aparelho é ótima!,5,positivo
44477,"Não se ajusta, é mal acabado, não tem regulagem de tamanho, aperta e escapa da cabeça por isso não sei se funciona. Uma m......",1,negativo
36187,"show amei, perfeito eu recomendo !!!!!!!!!!!!!!!! lindoooooooooooo",5,positivo
7358,"Ótimo, produto o site está de parabéns a entrega muito rápida!!",4,positivo
97881,Na primeira semana de uso a pulseira saiu... o material deixou a desejar também. Não recomendado,1,negativo
4831,"O produto é bem acabado mas extremamente pequena. A foto no site engana, eu queria uma mochila grande acabei comprando uma mochila extremamente pequena.",1,negativo
70112,"A bomba faz barulho, e acaba nem dando pra ouvir o som da água... mas é pq ela é pequena! Quem quiser fonte silenciosa, precisa adquira uma fonte grande. É linda, e favorece qq lugar onde for colocada. Super vale o custo beneficio!!",5,positivo
26019,"A cadeira deita muito quando sento nela, e olha que só tenho 65kg. Ela é bonita e tals, mas é muito ruim para sentar, ela deita muito e dá a impressão de que vou cair.  Uma das rodinhas veio meio travada também.  Tirando isso é de boa, montagem simples, mas não recomendo.",1,negativo
102908,"Recebi a mercadoria, no anúncio consta, Calha De Chuva Fume Claro Fiat Palio 2011 Acima 4 Portas, mas recebi outra calha de punto, totalmente diferente do anúncio. Ligo para atendimento, diz que meu CPF não está cadastrado e que o numero do pedido não existe.. Olha beleza... Revoltado",1,negativo
122319,"O prazo de entrega seria 17.05 , perdi meu dia inteiro e não recebi. Nada do prazo previsto.  Rosangela",2,negativo
34272,"Não é o que demonstra ser.. O calendário do relógio é apenas figurativo, não funciona e isso não constava na descrição, por isso devolvi.",2,negativo
69565,"Não é original, a impressora acusou que o cartucho é falsificado eu já pedi a devolução do dinheiro.",1,negativo
3425,"Fácil montagem, minha filha amou e a qualidade de todo o produto é excelente.",5,positivo
84547,Meu neto ficou muito confortavel nesta cadeira. A entrega foi rapida e só posso elogiar esta excelente loja.,4,positivo
96339,Bem objetivo é de fácil manuseio! Entrega rápida ! Super recomendo!,4,positivo
23480,"Excelente produto, e com um ótimo preço, o frete poderia ser menor mas mesmo assim ainda valeu a pena comprar pela net....",5,positivo
58917,vem com defeito da fabrica eu esperava melhor qualidade da hydra e logico nunca mais vai compra aquecedor hydra,1,negativo
52531,"Super leve, fácil de manusear e potente. Muito prático. Para ser perfeito poderia ser silencioso. Mas o barulho é super suportável.",4,positivo
70433,"gostei muito, ótimo desempenho, som de boa qualidade. produto entregue antes do prazo.",4,positivo
38813,Tem 3 meses que comprei. A estrutura e o porta toalhas enferrujam. Como podem fabricar algo que vai ter  contato com água e vapor do banheiro e enferruja? Fiquei muito chateada!,1,negativo
786,"Produto ótimo, muito bonito. Entrega rápida. Não tive nenhum tipo de problema. Quero usar muito.",5,positivo
70208,Gostei muito de comprado o celular motoz2play. Atendeu minhas expectativas.,5,positivo
38657,"O aparador de pelos até que é bom, mas esse que tem três lâminas quebra facilmente.",2,negativo
51967,adorei o produto entrega antes do prazo !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,4,positivo
103132,Minha filha ficou muito feliz com o presente! Produto de boa qualidade!,4,positivo
36687,Queria saber do sistema de audio  Se tem dublado ou nao  Na ficha tecnica  nao tem essa infomaçao  Vc esta vendo um produto e fica um monte de sugestao de outros filmes  E as informaçoes que vc quer ver fica bem depois la no final da pagina,1,negativo
14988,"Produto top, imagem frontal excelente de acordo os MB do equipamento , preço acessível, com a entrega tudo ok super rápida...",5,positivo
15437,"Produto veio fora da caixa, é horrível e a loja praticamente te ignora.",1,negativo
110710,"Problemas no carregamento da bateria, super aquece e carga acaba rápido, apresentou problema antes de 30 dias, e a loja não trocou, tenho que mandar para a assistência e ficar sem...",1,negativo
103760,gostei do produto ele so tem um cheiro muito forte quando a  gente esta  imprimindo sai um cheiro muito forte,4,positivo
23911,Veio quebrado e nada de  resposta deles... Vou pagar por um produto que não me serviu de nada ...gosto muito de compra. No site mais dessa vez  me decepcionei,1,negativo
5034,"O que houve com a entrega do produto? Estava prevista para 29/12/2017; Até hoje 04/01/2018, não recebi ainda.",1,negativo
10482,Livro bem explicativo e de fácil compreensão!!!!!!!!!!!!!!!!!!!!!!!!,4,positivo
103191,"Muito útil, faz realmente o que promete. A capacidade da tigela é pequena para grandes receitas, mas é uma batedeira forte, potente.  Eu gostei muito.",5,positivo
85980,O produto é de péssima qualidade muito fino nao tem como domir ainda veio faltando os pés,1,negativo
13894,"Muito bom esse brinquedo, a unica coisa contra é que a bateria dura pouco, somente 8 minutos.",4,positivo
93148,"Não é confortável para ser utilizado por criança. Muito duro, pouco anatômico.",2,negativo
70788,"O relógio deixou muito a desejar. Moro em Teresina e bastou o clima ficar úmido e respingar agua que ele ficou cheio de pingos por dentro do vidro, por que só tem 2 semanas que estou usando, imagina se eu morasse em uma cidade onde chove muito? Seria impossível ter um relógio desse tipo. Decepcionado.",1,negativo
94842,"Produto não presta, é uma porcaria, fica vazando óleo ou graxa sei lá o que é, também vaza pelo gatilho e não da pra usar.",1,negativo
106955,"Muito bom, excelente desempenho, preço, qualidade e a entrega excelente.",5,positivo
90751,Eu amei o celular.. só não veio bem embalado.. americana.com precisa rever sobre quem empacota e transportadora,5,positivo
63141,"Comprei o produto para auxiliar nas dores musculares de minha esposa, o produto era maior do que eu esperava e se percebe a atenção e o capricho no acabamento do produto. Recomendo a todos",5,positivo
64976,Lindo e chegou super rápido  Em apenas 2 dias Super indico,5,positivo
74376,Produto de ótima qualidade supriu todas minhas necessidades muito funcional recomendo,5,positivo
